Rule,B_min,B_max,S_min,S_max,Died,Exploded,Chaos,Unique_Gliders,Unique_Oscillators_Total,P1_Count,P2_Count,P3_Count,P4_Count,P5_Count,P6_Count,P7_Count,P8_Count,P9_Count,P10_Count
B2-11/S9-11,2,11,9,11,80,1912,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S9-12,2,11,9,12,62,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S9-13,2,11,9,13,62,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S9-14,2,11,9,14,66,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S9-15,2,11,9,15,85,1910,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S9-16,2,11,9,16,84,1912,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S10,2,11,10,10,62,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S10-11,2,11,10,11,79,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S10-13,2,11,10,13,78,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S10-14,2,11,10,14,80,1910,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S10-15,2,11,10,15,65,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S10-16,2,11,10,16,61,1934,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S11,2,11,11,11,75,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S11-12,2,11,11,12,64,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S11-13,2,11,11,13,77,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S11-14,2,11,11,14,74,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S11-15,2,11,11,15,68,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S11-16,2,11,11,16,71,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S12,2,11,12,12,73,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S12-13,2,11,12,13,86,1907,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S12-14,2,11,12,14,82,1904,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S12-15,2,11,12,15,63,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S12-16,2,11,12,16,80,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S13,2,11,13,13,76,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S13-15,2,11,13,15,67,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S13-16,2,11,13,16,82,1912,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S14,2,11,14,14,82,1910,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S14-15,2,11,14,15,68,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S14-16,2,11,14,16,66,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S15,2,11,15,15,72,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S15-16,2,11,15,16,74,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-11/S16,2,11,16,16,73,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S0,2,12,0,0,36,1958,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2,2,12,2,2,63,1935,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2-3,2,12,2,3,68,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2-4,2,12,2,4,66,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2-5,2,12,2,5,76,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2-6,2,12,2,6,74,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2-7,2,12,2,7,74,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2-8,2,12,2,8,73,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2-10,2,12,2,10,73,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2-11,2,12,2,11,91,1901,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2-12,2,12,2,12,81,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2-13,2,12,2,13,63,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2-14,2,12,2,14,69,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2-15,2,12,2,15,59,1932,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S2-16,2,12,2,16,61,1936,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S3,2,12,3,3,66,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S3-4,2,12,3,4,70,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S3-5,2,12,3,5,68,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S3-6,2,12,3,6,69,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S3-7,2,12,3,7,67,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S3-8,2,12,3,8,84,1909,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S3-9,2,12,3,9,64,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S3-10,2,12,3,10,64,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S3-11,2,12,3,11,93,1900,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S3-12,2,12,3,12,66,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S3-13,2,12,3,13,77,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S3-15,2,12,3,15,60,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S4,2,12,4,4,58,1938,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S4-5,2,12,4,5,82,1908,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S4-6,2,12,4,6,65,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S4-7,2,12,4,7,58,1938,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S4-8,2,12,4,8,83,1906,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S4-9,2,12,4,9,75,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S4-10,2,12,4,10,72,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S4-11,2,12,4,11,81,1912,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S4-12,2,12,4,12,55,1936,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S4-13,2,12,4,13,77,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S4-14,2,12,4,14,71,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S4-15,2,12,4,15,67,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S4-16,2,12,4,16,59,1939,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S5,2,12,5,5,70,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S5-6,2,12,5,6,65,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S5-7,2,12,5,7,63,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S5-8,2,12,5,8,71,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S5-9,2,12,5,9,81,1908,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S5-10,2,12,5,10,80,1911,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S5-11,2,12,5,11,73,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S5-12,2,12,5,12,70,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S5-13,2,12,5,13,68,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S5-14,2,12,5,14,55,1941,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S5-15,2,12,5,15,77,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S5-16,2,12,5,16,86,1907,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S6-7,2,12,6,7,81,1909,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S6-8,2,12,6,8,71,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S6-9,2,12,6,9,82,1909,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S6-10,2,12,6,10,74,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S6-11,2,12,6,11,80,1910,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S6-12,2,12,6,12,67,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S6-14,2,12,6,14,70,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S6-15,2,12,6,15,67,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S6-16,2,12,6,16,77,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S7,2,12,7,7,83,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S7-8,2,12,7,8,75,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S7-9,2,12,7,9,83,1911,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S7-10,2,12,7,10,77,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S7-11,2,12,7,11,76,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S7-12,2,12,7,12,73,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S7-13,2,12,7,13,72,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S7-14,2,12,7,14,75,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S7-15,2,12,7,15,70,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S7-16,2,12,7,16,68,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S8,2,12,8,8,61,1935,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S8-9,2,12,8,9,78,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S8-10,2,12,8,10,69,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S8-11,2,12,8,11,77,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S8-12,2,12,8,12,73,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S8-13,2,12,8,13,66,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S8-14,2,12,8,14,68,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S8-15,2,12,8,15,76,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S8-16,2,12,8,16,79,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S9,2,12,9,9,81,1912,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S9-10,2,12,9,10,54,1935,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S9-11,2,12,9,11,83,1911,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S9-12,2,12,9,12,62,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S9-13,2,12,9,13,73,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S9-14,2,12,9,14,68,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S9-15,2,12,9,15,60,1936,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S9-16,2,12,9,16,61,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S10-11,2,12,10,11,69,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S10-12,2,12,10,12,63,1932,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S10-13,2,12,10,13,75,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S10-14,2,12,10,14,67,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S10-15,2,12,10,15,90,1907,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S10-16,2,12,10,16,65,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S11,2,12,11,11,68,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S11-12,2,12,11,12,80,1912,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S11-13,2,12,11,13,72,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S11-14,2,12,11,14,65,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S11-15,2,12,11,15,88,1908,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S11-16,2,12,11,16,78,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S12-13,2,12,12,13,66,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S12-14,2,12,12,14,66,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S12-15,2,12,12,15,64,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S12-16,2,12,12,16,68,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S13,2,12,13,13,57,1936,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S13-14,2,12,13,14,63,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S13-15,2,12,13,15,63,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S13-16,2,12,13,16,75,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S14,2,12,14,14,72,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S14-15,2,12,14,15,76,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S14-16,2,12,14,16,71,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S15,2,12,15,15,66,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-12/S16,2,12,16,16,77,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S0,2,13,0,0,27,1966,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S2,2,13,2,2,77,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S2-3,2,13,2,3,62,1932,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S2-4,2,13,2,4,78,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S2-6,2,13,2,6,72,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S2-7,2,13,2,7,70,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S2-8,2,13,2,8,75,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S2-9,2,13,2,9,88,1906,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S2-10,2,13,2,10,80,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S2-11,2,13,2,11,78,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S2-12,2,13,2,12,74,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S2-14,2,13,2,14,70,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S2-15,2,13,2,15,76,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S2-16,2,13,2,16,71,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S3-4,2,13,3,4,82,1910,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S3-5,2,13,3,5,81,1911,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S3-6,2,13,3,6,77,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S3-8,2,13,3,8,61,1932,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S3-9,2,13,3,9,74,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S3-10,2,13,3,10,83,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S3-11,2,13,3,11,72,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S3-12,2,13,3,12,74,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S3-13,2,13,3,13,76,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S3-14,2,13,3,14,80,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S3-15,2,13,3,15,60,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S3-16,2,13,3,16,71,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S4,2,13,4,4,79,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S4-5,2,13,4,5,81,1911,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S4-6,2,13,4,6,77,1914,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S4-7,2,13,4,7,79,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S4-8,2,13,4,8,62,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S4-9,2,13,4,9,76,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S4-10,2,13,4,10,79,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S4-11,2,13,4,11,74,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S4-12,2,13,4,12,73,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S4-13,2,13,4,13,82,1910,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S4-15,2,13,4,15,85,1910,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S4-16,2,13,4,16,78,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S5,2,13,5,5,62,1934,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S5-7,2,13,5,7,75,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S5-8,2,13,5,8,67,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S5-9,2,13,5,9,77,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S5-10,2,13,5,10,56,1935,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S5-11,2,13,5,11,79,1912,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S5-12,2,13,5,12,61,1932,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S5-13,2,13,5,13,59,1936,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S5-14,2,13,5,14,66,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S5-15,2,13,5,15,82,1909,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S5-16,2,13,5,16,80,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S6,2,13,6,6,71,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S6-7,2,13,6,7,76,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S6-8,2,13,6,8,72,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S6-9,2,13,6,9,69,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S6-10,2,13,6,10,80,1913,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S6-11,2,13,6,11,76,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S6-12,2,13,6,12,79,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S6-13,2,13,6,13,71,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S6-14,2,13,6,14,72,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S6-15,2,13,6,15,63,1932,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S6-16,2,13,6,16,62,1932,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S7,2,13,7,7,71,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S7-8,2,13,7,8,67,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S7-9,2,13,7,9,73,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S7-11,2,13,7,11,70,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S7-12,2,13,7,12,61,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S7-13,2,13,7,13,82,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S7-14,2,13,7,14,81,1908,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S7-15,2,13,7,15,72,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S7-16,2,13,7,16,69,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S8,2,13,8,8,71,1922,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S8-9,2,13,8,9,67,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S8-11,2,13,8,11,70,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S8-13,2,13,8,13,76,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S8-14,2,13,8,14,77,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S8-15,2,13,8,15,68,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S8-16,2,13,8,16,62,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S9,2,13,9,9,77,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S9-10,2,13,9,10,55,1941,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S9-11,2,13,9,11,68,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S9-12,2,13,9,12,69,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S9-13,2,13,9,13,77,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S9-14,2,13,9,14,71,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S9-15,2,13,9,15,76,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S9-16,2,13,9,16,67,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S10-11,2,13,10,11,67,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S10-12,2,13,10,12,72,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S10-13,2,13,10,13,49,1947,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S10-14,2,13,10,14,66,1929,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S10-15,2,13,10,15,71,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S10-16,2,13,10,16,101,1893,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S11,2,13,11,11,65,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S11-12,2,13,11,12,68,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S11-13,2,13,11,13,68,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S11-14,2,13,11,14,84,1907,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S11-15,2,13,11,15,63,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S11-16,2,13,11,16,80,1910,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S12,2,13,12,12,49,1942,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S12-13,2,13,12,13,66,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S12-14,2,13,12,14,75,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S12-15,2,13,12,15,73,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S12-16,2,13,12,16,89,1900,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S13,2,13,13,13,76,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S13-14,2,13,13,14,69,1926,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S13-15,2,13,13,15,75,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S13-16,2,13,13,16,76,1917,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S14,2,13,14,14,79,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S14-16,2,13,14,16,61,1933,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S15,2,13,15,15,73,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S15-16,2,13,15,16,69,1925,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-13/S16,2,13,16,16,78,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S0,2,14,0,0,21,1971,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2,2,14,2,2,87,1911,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-3,2,14,2,3,78,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-4,2,14,2,4,74,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-5,2,14,2,5,75,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-6,2,14,2,6,68,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-7,2,14,2,7,66,1930,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-8,2,14,2,8,69,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-9,2,14,2,9,67,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-10,2,14,2,10,58,1935,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-11,2,14,2,11,81,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-12,2,14,2,12,71,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-13,2,14,2,13,74,1915,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-14,2,14,2,14,82,1911,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-15,2,14,2,15,70,1920,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S2-16,2,14,2,16,72,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S3,2,14,3,3,65,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S3-4,2,14,3,4,72,1921,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S3-5,2,14,3,5,68,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S3-7,2,14,3,7,72,1924,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S3-8,2,14,3,8,65,1931,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S3-9,2,14,3,9,80,1916,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S3-10,2,14,3,10,72,1923,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S3-11,2,14,3,11,68,1928,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S3-12,2,14,3,12,70,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S3-13,2,14,3,13,76,1919,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S3-14,2,14,3,14,67,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S3-16,2,14,3,16,68,1927,0,0,2,0,2,0,0,0,0,0,0,0,0
B2-14/S4,2,14,4,4,72,1918,0,0,2,0,2,0,0,0,0,0,0,0,0
